cd ~/EnergyLenscd ~/EnergyLens
git add -A
git commit -m "Add ENTSO-E generation features to production pipeline"
git push
gcloud run deploy energylens --source . --region europe-north1time,SpotPriceEUR,SpotPriceDKK,temperature_2m,wind_speed_10m,direct_radiation,diffuse_radiation,cloud_cover,precipitation,wind_generation_mw,solar_generation_mw,renewable_generation,total_generation_mw,gen_B15,gen_biomass,gen_fossil_gas,gen_fossil_hard_coal,gen_fossil_oil,gen_hydro_river,gen_solar,gen_solar_thermal,gen_wind_offshore,gen_wind_onshore
2025-08-05 21:00:00,10.76,80.304032,,,,,,,3288.14975,72.895725,3361.045475,3452.05991675,1.0275,62.80985,25.725125,0.16075425,0.8537125,0.875,11.4402,61.455525,1333.08725,1955.0625
2025-08-05 22:00:00,2.54,18.954242,,,,,,,3349.1724999999997,71.501775,3420.674275,3516.2402205,1.06,66.20265,27.564525,0.16334925,0.84042125,,11.381125,60.12065,1400.0349999999999,1949.1375
2025-08-05 23:00:00,3.61,26.938903,,,,,,,3723.1724999999997,70.30625,3793.47875,3887.83941325,1.05,65.17994999999999,27.797800000000002,0.17222949999999998,0.80068375,0.59,11.184575,59.121674999999996,1763.705,1959.4675
2025-08-06 00:00:00,3.67,27.386641,,,,,,,3690.4525,71.96895,3762.42145,3855.58624975,1.045,64.91975,25.752125,0.1731675,0.8172572499999999,0.915,10.8869,61.082049999999995,1764.8075,1925.645
2025-08-06 01:00:00,3.6,26.86428,,,,,,,3760.8625,71.705725,3832.568225,3927.40702775,1.065,65.34655,27.7516,0.17278775,0.8028649999999999,0.93,11.2067,60.499025,1753.295,2007.5675
2025-08-06 02:00:00,4.28,31.938644,,,,,,,3826.6475,65.9855,3892.633,3987.03672,1.07,65.672575,26.678024999999998,0.17652875,0.80659125,,6.629975,59.355525,1745.65,2080.9975
2025-08-06 03:00:00,3.9,29.10297,,,,,,,3890.4974999999995,73.3392375,3963.8367375,4055.1770927499997,1.0950000000000002,67.807275,22.014125,0.1716495,0.79980575,,12.6827875,60.65645,1766.2175,2124.2799999999997
2025-08-06 04:00:00,3.34,24.924082,,,,,,,3760.375,154.12237499999998,3914.497375,4015.7107225,1.1824999999999999,77.437225,21.196025,0.1758945,0.754203,0.935,94.5171,59.605275,1775.6225,1984.7525
2025-08-06 05:00:00,3.89,29.028347,,,,,,,3923.6150000000002,427.912925,4351.527925,4487.5780225,1.5150000000000001,100.75,27.01965,0.15989575,5.90305175,0.9366666666666666,366.38125,61.531675,1778.1175,2145.4975000000004
2025-08-06 06:00:00,12.46,92.980258,,,,,,,4176.6275,985.852875,5162.480375,5363.93957325,2.2,157.13875000000002,40.616325,0.17286374999999998,0.8637595,0.935,922.012,63.840875,1715.1375,2461.49
2025-08-06 07:00:00,2.09,15.596207,,,,,,,3719.0350000000003,1124.8752749999999,4843.910275,5065.483344,2.365,166.22325,49.887525,0.176388,2.920906,,1063.1200000000001,61.755275,1389.78,2329.255
2025-08-06 08:00:00,-0.01,-0.074623,,,,,,,3404.0825,990.813825,4394.896325,4588.2085215,2.085,137.78225,38.016799999999996,0.16990375,15.25824275,,928.717,62.096825,1379.975,2024.1075
2025-08-06 09:00:00,-1.57,-11.715811,,,,,,,2121.397775,1023.165425,3144.5632,3354.6945775,2.2125,139.84027500000002,36.696025,0.17314575,31.20943175,,960.7315000000001,62.433925,161.982775,1959.415
2025-08-06 10:00:00,-4.88,-36.416024,,,,,,,1986.481275,829.00305,2815.484325,2965.25281175,1.7550000000000001,116.506,30.4989,0.1821075,0.82647925,,769.54825,59.4548,63.841274999999996,1922.6399999999999
2025-08-06 11:00:00,-5.7,-42.53511,,,,,,,2001.1779000000001,846.56665,2847.74455,3014.09849075,1.9275,129.836,33.5818,0.1784045,0.83023625,,786.289,60.277649999999994,60.3704,1940.8075
2025-08-06 12:00:00,-4.47,-33.356481,,,,,,,2021.4847750000001,887.4777750000001,2908.96255,3085.8216965,2.0175,137.284,36.03505,0.17399125,0.85360525,0.99,826.8262500000001,60.651525,38.744775,1982.74
2025-08-06 13:00:00,-2.23,-16.640929,,,,,,,2202.8037750000003,919.7174,3122.5211750000003,3249.8141635,1.525,97.4416,27.31125,0.17011525,0.84502325,,859.8710000000001,59.8464,71.31627499999999,2131.4875
2025-08-06 14:00:00,-1.01,-7.536923,,,,,,,2773.303,846.921225,3620.224225,3759.559233,1.65,104.70895,29.031625,0.177022,3.767411,,785.57175,61.349475,620.6205,2152.6825
2025-08-06 15:00:00,2.03,15.148469,,,,,,,3773.1425,903.0116,4676.154100000001,4858.991894749999,2.0775,136.16275000000002,35.90085,0.182097,8.26459775,1.0,840.27875,62.73285,1316.59,2456.5525000000002
2025-08-06 16:00:00,2.58,19.252734,,,,,,,3923.2749999999996,672.545175,4595.820174999999,4754.85505075,1.8425,124.13225,32.031325,0.18667775,0.842123,,610.2655,62.279675,1529.11,2394.165
2025-08-06 17:00:00,29.68,221.481064,,,,,,,3842.945,407.004675,4249.949675,4375.31017075,1.4125,99.85294999999999,23.1045,0.18350625,0.8070395,,346.13225,60.872425,1570.8325,2272.1125
2025-08-06 18:00:00,123.199997,919.355338,,,,,,,3331.6275,154.69565,3486.32315,3621.60906975,1.2,113.78125,19.621325,0.18166824999999998,0.8016765,,94.255725,60.439925,1490.4625,1841.165
2025-08-06 19:00:00,124.599998,929.802565,,,,,,,2775.2775,71.5034725,2846.7809724999997,2979.6755515000004,1.0950000000000002,105.0835,25.726775,0.16694375,0.82236025,,10.8524725,60.650999999999996,1297.0475,1478.23
2025-08-06 20:00:00,110.0,820.853,,,,,,,2383.0550000000003,67.51159,2450.5665900000004,2596.213555,1.19,110.0125,33.755475,0.16793025,0.81855975,,6.71549,60.7961,1138.0149999999999,1245.04
2025-08-06 21:00:00,101.599998,758.169665,,,,,,,2183.96,67.7075325,2251.6675325,2381.2836479999996,1.12,99.9581,27.042525,0.16595675,0.82703375,1.005,7.0808575000000005,60.626675,1091.835,1092.125
2025-08-06 22:00:00,97.580002,728.366409,,,,,,,1944.65425,65.342365,2009.996615,2133.0942045,1.12,100.291625,20.96365,0.167296,0.8350185,,4.870165,60.4722,994.45125,950.203
2025-08-06 23:00:00,94.0,701.6442,,,,,,,1638.916,64.8911075,1703.8071075,1822.2095625,,100.1554,17.25055,0.17138375,0.82512125,,4.9173575,59.973749999999995,846.90525,792.01075
2025-08-07 00:00:00,88.129997,657.828737,,,,,,,1423.35475,64.0052725,1487.3600225,1585.85992425,1.14,79.520375,17.16415,0.1685265,0.82685025,1.0,3.3503475,60.654925,711.404,711.95075
2025-08-07 01:00:00,83.379997,622.373312,,,,,,,1331.1934999999999,63.822582499999996,1395.0160825,1490.904221,1.1925,74.03345,19.7009,0.18303433333333333,0.8240127500000001,,2.9641325,60.85845,680.29475,650.8987500000001
2025-08-07 02:00:00,82.07,612.595101,,,,,,,1215.6955,62.522890000000004,1278.21839,1368.49984275,1.1975,64.747925,23.35605,0.17504875,0.804929,,2.37394,60.14895,710.14575,505.54975
2025-08-07 03:00:00,88.519997,660.739814,,,,,,,986.40075,65.3344375,1051.7351875,1169.1431745,1.42,68.6422,46.7616,0.16957466666666665,0.812006,,5.0353875,60.29905,530.224,456.17674999999997
2025-08-07 04:00:00,103.050003,769.196137,,,,,,,811.7495,136.7942,948.5437,1039.3540515,1.2574999999999998,61.811525,26.8035,0.165628,0.8136055,,76.771125,60.023075,477.887,333.8625
2025-08-07 05:00:00,106.5,794.94795,,,,,,,888.33875,322.64457500000003,1210.9833250000001,1296.02841575,1.295,66.808825,15.954075,0.1689875,0.81820325,,262.80475,59.839825000000005,537.51375,350.825
2025-08-07 06:00:00,100.0,746.43,,,,,,,1056.4675,570.7977000000001,1627.2652,1744.221526,1.6075,92.380375,21.751849999999997,0.16713133333333333,0.8387525,1.01,509.91825,60.879450000000006,689.88625,366.58125
2025-08-07 07:00:00,77.629997,579.453587,,,,,,,1501.47725,660.314175,2161.791425,2274.9545045,1.5533333333333335,85.58997500000001,21.519849999999998,0.1742735,4.713981,,599.21075,61.103425,984.7355,516.74175
2025-08-07 08:00:00,22.23,165.931389,,,,,,,1893.20275,919.033375,2812.236125,2942.17709025,1.7575,100.126075,27.02245,0.1679195,0.86702075,,858.02825,61.005125,1241.685,651.51775
2025-08-07 09:00:00,1.98,14.779314,,,,,,,1726.432,1132.73915,2859.17115,3037.7878412500004,2.1275,133.519,41.923025,0.167475,0.87969125,,1071.645,61.09415,904.93375,821.49825
2025-08-07 10:00:00,1.67,12.465381,,,,,,,1727.99375,1214.157025,2942.150775,3115.041862,1.975,128.78625,41.088674999999995,0.16776724999999998,0.87339475,,1153.3274999999999,60.829525000000004,848.323,879.67075
2025-08-07 11:00:00,2.1,15.67503,,,,,,,1581.20425,1215.09805,2796.3023000000003,3075.29836575,2.955,213.06324999999998,61.919425000000004,0.15753175,0.900859,,1158.89,56.20805,674.60475,906.5995
2025-08-07 12:00:00,2.35,17.541105,,,,,,,1519.13875,1003.3263,2522.46505,2689.61728425,1.815,123.495275,40.817274999999995,0.17215375,0.8525305,,951.7909999999999,51.5353,559.725,959.4137499999999
2025-08-07 13:00:00,2.05,15.301815,,,,,,,1934.79825,898.1996750000001,2832.997925,2984.432142,1.7,109.644,39.08385,0.1639835,0.8423835,,846.655,51.544675,942.8522499999999,991.946
2025-08-07 14:00:00,2.37,17.690391,,,,,,,2065.14525,1025.790475,3090.935725,3248.3639252499997,1.83,120.1125,34.470600000000005,0.17103125000000002,0.844069,,973.3797500000001,52.410725,1011.29175,1053.8535
2025-08-07 15:00:00,64.080002,478.312359,,,,,,,2650.9275000000002,898.66525,3549.5927500000003,3701.18054225,1.8525,120.31925,28.39905,0.1775265,0.83946575,,844.31225,54.353,1408.645,1242.2825
2025-08-07 16:00:00,91.580002,683.580609,,,,,,,2627.325,584.623975,3211.948975,3352.761781,1.6175,114.358,22.378825,0.1639835,2.2944975,,525.90175,58.722225,1289.5675,1337.7575
2025-08-07 17:00:00,106.0,791.2158,,,,,,,2440.4325,357.70827499999996,2798.140775,2923.1220835,1.4675,105.4185,17.1351,0.17267599999999997,0.8307015,,299.3895,58.318775,1285.3575,1155.075
2025-08-07 18:00:00,125.029999,933.261422,,,,,,,2108.5967499999997,161.5293,2270.12605,2391.0554362499997,1.315,106.635025,11.9921775,0.172864,0.81431975,,103.102075,58.427225,1213.8874999999998,894.70925
2025-08-07 19:00:00,126.339996,943.039632,,,,,,,1861.69075,69.077025,1930.767775,2042.84367025,1.2733333333333334,100.081625,10.185400000000001,0.182731,0.8081875000000001,,11.65935,57.417675,1128.6375,733.05325
2025-08-07 20:00:00,110.0,821.073,,,,,,,1897.62875,65.5717625,1963.2005125,2070.0756380000003,1.2575,94.216,10.4086,0.18053,0.8124955,,5.6841625,59.8876,1188.14,709.48875
2025-08-07 21:00:00,101.279999,755.984297,,,,,,,1793.30775,64.3257375,1857.6334875,1948.033752,1.2325,77.42772500000001,10.74667,0.180985,0.8123845000000001,,4.9415375,59.3842,1080.67,712.63775
2025-08-07 22:00:00,93.900002,700.803885,,,,,,,1633.55775,64.42704,1697.98479,1795.81778075,1.2825,78.269025,16.789112499999998,0.19720300000000002,0.841951,1.005,4.72394,59.7031,969.0385,664.51925
2025-08-07 23:00:00,88.879997,663.338082,,,,,,,1598.423,64.36418,1662.78718,1754.5289692499998,1.23,78.08687499999999,10.8702875,,0.80212675,1.0033333333333332,4.84973,59.51445,991.2695,607.1534999999999
2025-08-08 00:00:00,84.980003,634.231256,,,,,,,1462.89025,62.843984999999996,1525.734235,1618.1296395,1.255,80.045625,10.286275,0.1774686666666667,0.800403,1.005,3.946285,58.8977,900.67625,562.214
2025-08-08 01:00:00,81.309998,606.840908,,,,,,,1371.506,61.8545625,1433.3605625,1523.25686275,1.24,77.707225,10.2628,0.18815825,0.808117,,2.7716875,59.082875,793.34025,578.16575
2025-08-08 02:00:00,80.879997,603.631682,,,,,,,1348.931,61.7758975,1410.7068975000002,1511.37818225,1.3433333333333335,81.7362,17.0035175,0.17878399999999997,0.78997925,,2.5137975,59.262100000000004,728.82675,620.10425
2025-08-08 03:00:00,89.550003,668.338537,,,,,,,1343.468,65.5278675,1408.9958675,1516.2883915,1.305,91.7264,13.290799999999999,0.17681075000000002,0.79351325,,6.592067500000001,58.9358,708.8415,634.6265
2025-08-08 04:00:00,100.43,749.539219,,,,,,,1309.4435,149.970325,1459.413825,1569.1369525,1.275,87.90367499999999,9.7297025,0.1946695,10.6200805,,92.67515,57.295175,659.8355,649.608
2025-08-08 05:00:00,103.050003,769.093087,,,,,,,1129.2545,426.05435,1555.30885,1688.9474635,1.6475,111.41275,19.0605,0.18780575,0.82755775,1.005,365.64775,60.406600000000005,637.68575,491.56875
2025-08-08 06:00:00,108.110001,806.85737,,,,,,,913.5685,663.26575,1576.8342499999999,1703.8614049999999,1.7666666666666666,104.1164,20.37285,0.17878399999999997,0.826317,1.01,602.1955,61.07025,481.905,431.6635
2025-08-08 07:00:00,89.900002,670.950685,,,,,,,842.31125,886.8121,1729.12335,1871.897692,1.9525,93.9043,45.899,0.18999074999999999,0.82855125,,825.6007500000001,61.21135,351.24424999999997,491.067
2025-08-08 08:00:00,66.0,492.5778,,,,,,,837.7345,1347.296475,2185.030975,2359.380183,2.1775,134.50187499999998,36.673,0.18536233333333332,0.85781125,,1285.43,61.866475,283.8575,553.877
2025-08-08 09:00:00,8.39,62.617087,,,,,,,1029.5282499999998,1673.781675,2703.309925,2965.662099,2.9675000000000002,201.7415,51.35485,0.19654549999999998,6.190051250000001,,1610.32,63.461675,354.957,674.57125
2025-08-08 10:00:00,0.09,0.671697,,,,,,,958.4005,1633.5206249999999,2591.921125,2721.32233675,1.6875,102.107125,24.555275,0.186678,0.86463375,,1574.1375,59.383125,247.284,711.1165
2025-08-08 11:00:00,0.0,0.0,,,,,,,1019.7727500000001,1757.55985,2777.3325999999997,2916.37639775,1.7866666666666668,109.8345,26.871275,0.18536233333333332,0.859001,,1698.3175,59.24235,240.90625,778.8665
2025-08-08 12:00:00,0.0,0.0,,,,,,,1198.9892499999999,1862.185025,3061.174275,3198.8027885,1.7700000000000002,108.207,27.1329,0.20443899999999998,0.858894,,1802.145,60.040025,312.09024999999997,886.899
2025-08-08 13:00:00,0.0,0.0,,,,,,,1399.48325,1824.1918249999999,3223.675075,3365.496362,1.815,111.09825000000001,27.8908,0.18930899999999998,0.8752552499999999,,1763.7325,60.459325,410.2045,989.2787500000001
2025-08-08 14:00:00,10.49,78.290017,,,,,,,1552.9775,2086.9194500000003,3639.89695,3887.53595375,2.8775,195.29874999999998,45.86215,0.1807575,3.1698462500000004,1.0,2023.9450000000002,62.974450000000004,409.1925,1143.7849999999999
2025-08-08 15:00:00,70.099998,523.177315,,,,,,,1660.17675,1616.6399999999999,3276.81675,3445.05857875,2.3175,133.47625,31.123675,0.1794185,0.89248525,1.01,1553.8899999999999,62.75,505.14175,1155.0349999999999
2025-08-08 16:00:00,101.440002,757.077167,,,,,,,1622.3472499999998,1031.5498499999999,2653.8971,2797.2681825,2.09,114.53675,25.18355,0.186678,0.8716045,1.005,969.5909999999999,61.95885,599.19025,1023.1569999999999
2025-08-08 17:00:00,113.559998,847.532333,,,,,,,1647.6087499999999,424.9972,2072.60595,2182.9730824999997,1.615,84.923375,22.839199999999998,0.20094766666666666,0.83884675,,364.52075,60.47645,771.3675000000001,876.24125
2025-08-08 18:00:00,144.619995,1079.342409,,,,,,,1383.2095,150.189425,1533.398925,1647.58066025,1.36,89.0334,23.100225000000002,0.18414075000000002,0.8439695,,90.81435,59.375075,645.6535,737.556
2025-08-08 19:00:00,151.509995,1130.764546,,,,,,,1089.7145,63.713105,1153.4276049999999,1260.7271715,1.2833333333333334,83.701825,21.615875,0.17991174999999998,0.83945475,,4.844355,58.86875,487.81374999999997,601.90075
2025-08-08 20:00:00,121.589996,907.462617,,,,,,,965.26925,61.342960000000005,1026.61221,1123.239559,1.2266666666666666,78.25375,16.427125,0.18555025,0.84092375,,2.262835,59.080125,436.59250000000003,528.6767500000001
2025-08-08 21:00:00,108.459999,809.469511,,,,,,,1066.96675,63.589185,1130.5559349999999,1222.3243802499999,1.2025,73.652,15.891774999999999,0.17434375,0.8478265,,3.77501,59.814175,517.5235,549.44325
2025-08-08 22:00:00,101.93,760.734169,,,,,,,1130.851,63.094635,1193.945635,1259.73221875,1.275,55.02375,8.5148425,0.16948066666666664,0.8458807500000001,,2.64106,60.453575,568.02,562.831
2025-08-08 23:00:00,100.43,749.539219,,,,,,,941.8177499999999,61.873165,1003.690915,1102.58710025,1.56,66.369825,29.6835,0.18040525000000002,0.852455,1.0,1.889265,59.9839,471.0335,470.78425
2025-08-09 00:00:00,99.940002,745.882217,,,,,,,798.3715,60.8270725,859.1985725,935.8229452500001,1.4566666666666668,62.614125,11.648475000000001,0.17286374999999998,0.843909,1.01,1.7452725,59.0818,420.72225000000003,377.64925
2025-08-09 01:00:00,97.800003,729.910762,,,,,,,806.9092499999999,61.4466375,868.3558875,942.66514725,1.435,61.52865,10.3953575,0.18273099999999998,0.813204,,2.1447125000000002,59.301925,408.242,398.66724999999997
2025-08-09 02:00:00,96.870003,722.969893,,,,,,,824.1297500000001,61.678042500000004,885.8077925,964.7357274999999,1.5,65.697675,11.2151,0.1822375,0.8329225,1.0,2.2945675,59.383475000000004,393.624,430.50575000000003
2025-08-09 03:00:00,97.010002,724.014748,,,,,,,852.59575,63.5844125,916.1801624999999,992.9513932500001,1.4675,63.326525000000004,11.011099999999999,0.182731,0.8290575,,5.3348125,58.2496,457.50425,395.0915
2025-08-09 04:00:00,96.099998,717.223115,,,,,,,932.4572499999999,151.886775,1084.3440249999999,1158.4936217499999,1.4224999999999999,61.645075000000006,10.1167975,0.17746833333333334,0.8321230000000001,,93.851225,58.03555,488.37325,444.084
2025-08-09 05:00:00,90.059998,672.144783,,,,,,,913.931,460.7377,1374.6687,1483.4248235,1.7325,85.3736,20.631525,0.190625,0.8278735,,401.20025,59.53745,507.70925,406.22175
2025-08-09 06:00:00,69.75,520.565175,,,,,,,804.83025,1107.9742999999999,1912.8045499999998,2066.4282332499997,2.2125,122.7561,27.621825,0.1807575,0.85250075,,1045.64825,62.326049999999995,468.77700000000004,336.05325
2025-08-09 07:00:00,15.34,114.487022,,,,,,,1136.745,1717.8208,2854.5658,3075.52359575,2.6975,175.733,41.5507,0.18273099999999998,0.88523025,,1655.1825,62.6383,561.58175,575.16325
2025-08-09 08:00:00,-0.02,-0.149266,,,,,,,1125.5135,1392.75595,2518.26945,2592.87119,1.1325,57.2142,15.223225,0.19441999999999998,0.837395,,1332.425,60.33095,547.7985,577.7149999999999
2025-08-09 09:00:00,-1.0,-7.4633,,,,,,,923.607,1295.5786249999999,2219.185625,2272.79825625,0.925,40.523975,11.35935,0.18182025000000002,0.832486,1.01,1237.5075,58.071125,407.19925,516.40775
2025-08-09 10:00:00,-6.51,-48.586083,,,,,,,548.677375,1167.96055,1716.637925,1769.9135860000001,0.92,40.4414,11.343625,0.18075750000000002,0.8498785,,1109.73,58.23055,74.58012500000001,474.09725
2025-08-09 11:00:00,-12.58,-93.888314,,,,,,,516.885525,1095.38405,1612.269575,1669.40156875,0.85,39.73825,15.7791,0.19520625,0.7819375,,1049.0845,46.29955,61.800025,455.08549999999997
2025-08-09 12:00:00,-15.11,-112.770463,,,,,,,586.9522,997.8611500000001,1584.81335,1647.3072510000002,0.84,40.44845,20.92135,0.18404666666666666,0.7760659999999999,,951.9995,45.86165,71.60845,515.34375
2025-08-09 13:00:00,-4.1,-30.59953,,,,,,,890.8166,1004.707275,1895.5238749999999,1956.0933917500001,0.8433333333333333,40.28955,18.640625,0.182731,0.82411075,,953.6635,51.043775000000004,141.89385,748.92275
2025-08-09 14:00:00,-0.04,-0.298532,,,,,,,1553.03125,1072.116325,2625.147575,2682.78556125,0.9275,41.62125,14.107025,0.1847045,0.7975067499999999,,1015.22725,56.889075,404.96125,1148.0700000000002
2025-08-09 15:00:00,6.29,46.944157,,,,,,,2607.95175,1022.89915,3630.8509,3762.3659185,1.6425,97.54635,31.024775,0.18075775,0.8706357499999999,1.0,963.70675,59.1924,1012.77175,1595.18
2025-08-09 16:00:00,71.470001,533.402058,,,,,,,2707.15575,735.7454749999999,3442.9012249999996,3585.0424199999998,1.91,109.5175,29.525475,0.175824,1.012396,,675.716,60.029475000000005,1033.1032500000001,1674.0525
2025-08-09 17:00:00,101.43,757.002519,,,,,,,2745.0275,367.45505,3112.4825499999997,3207.834512,1.5125,100.47706666666666,16.969250000000002,0.164195,0.845717,1.005,309.02250000000004,58.43255,1179.3975,1565.63
2025-08-09 18:00:00,123.360001,920.672695,,,,,,,2445.1375,148.449675,2593.587175,2719.0054434999997,1.495,101.4547,21.193375,0.172029,0.8506644999999999,1.01,90.217625,58.23205,1065.7275,1379.4099999999999
2025-08-09 19:00:00,116.410004,868.802783,,,,,,,1990.2757499999998,65.9508625,2056.2266125,2196.94288725,1.4100000000000001,115.543475,22.589075,0.17617649999999999,0.84754825,1.005,7.3849875,58.565875,902.1125,1088.16325
2025-08-09 20:00:00,107.889999,805.21543,,,,,,,1939.17175,65.35002750000001,2004.5217775,2147.33154075,1.53,108.6164,31.3889,0.1777975,0.84666575,1.0,6.1655025,59.184525,1025.8777499999999,913.294
2025-08-09 21:00:00,94.970001,708.789608,,,,,,,2266.6372499999998,66.48765499999999,2333.1249049999997,2439.21228475,1.4066666666666665,92.2017,11.597675,0.19269233333333333,0.8359855,1.01,7.761655,58.726,1287.3,979.33725
2025-08-09 22:00:00,84.790001,632.813214,,,,,,,2574.085,65.489465,2639.574465,2716.21799625,1.43,64.932725,10.0190425,0.18009966666666666,0.841689,,7.368715,58.12075,1513.83,1060.255
2025-08-09 23:00:00,83.230003,621.170481,,,,,,,2538.5725,64.89788,2603.47038,2675.9874382499997,1.4166666666666667,60.4141,10.0130775,0.167014,0.86036675,,7.176355,57.721525,1407.1575,1131.415
2025-08-10 00:00:00,83.099998,620.200215,,,,,,,2168.99025,64.08551,2233.0757599999997,2315.5366645,1.49,66.0588,13.168075,0.16491966666666666,0.86533975,1.0066666666666666,6.19226,57.89325,1160.8075,1008.1827499999999
2025-08-10 01:00:00,77.949997,581.764213,,,,,,,2048.20725,65.743405,2113.9506549999996,2192.940365,1.4833333333333334,65.73852500000001,11.077649999999998,0.18142975,0.87960525,,7.287155,58.45625,1115.51,932.6972499999999
2025-08-10 02:00:00,80.68,602.139044,,,,,,,2182.9587500000002,64.3008325,2247.2595825,2328.00799275,1.51,68.0814,11.244275,0.17702225,0.868213,,8.1340325,56.1668,1190.9850000000001,991.97375
2025-08-10 03:00:00,83.690002,624.603592,,,,,,,2291.3475,67.19749250000001,2358.5449925000003,2437.26835,1.48,65.8815,11.046225,0.1902725,0.86536,,10.6192925,56.5782,1294.1825,997.165
2025-08-10 04:00:00,82.269997,614.005669,,,,,,,2075.4965,147.812,2223.3085,2306.0049405,1.49,67.2727,13.353625000000001,0.1773745,0.8639282500000001,,91.347925,56.464075,1205.5925,869.904
2025-08-10 05:00:00,74.699997,557.508488,,,,,,,1716.1525000000001,459.7775,2175.9300000000003,2272.31579875,1.6400000000000001,78.571675,15.1625,0.19147066666666668,0.86802075,,403.06725,56.71025,970.1767500000001,745.9757500000001
2025-08-10 06:00:00,26.360001,196.732595,,,,,,,1928.5165000000002,1074.091275,3002.607775,3161.51585525,2.035,126.2025,29.220374999999997,0.18930933333333333,1.05322325,1.02,1015.9000000000001,58.191275000000005,902.702,1025.8145
2025-08-10 07:00:00,-0.01,-0.074633,,,,,,,1507.1972500000002,979.0131250000001,2486.210375,2554.12688225,1.0,45.856725,19.777575,0.182731,0.84197625,1.0150000000000001,923.1075000000001,55.905625,438.361,1068.83625
2025-08-10 08:00:00,-2.64,-19.703112,,,,,,,1252.3243,975.1583,2227.4826000000003,2289.85417375,0.935,41.726974999999996,19.15085,0.18174425,0.8445045,,918.9952499999999,56.16305,102.57929999999999,1149.745
2025-08-10 09:00:00,-6.7,-50.00411,,,,,,,1140.4242,967.518875,2107.9430749999997,2168.52133975,0.89,38.789625,20.0761,0.19161175,0.8534280000000001,,911.5382500000001,55.980625,48.3667,1092.0575
2025-08-10 10:00:00,-14.95,-111.576335,,,,,,,1121.53005,907.5768750000001,2029.106925,2090.8545415,0.8466666666666667,39.589325,20.639525,0.194572,0.8351235,,857.9875000000001,49.589375000000004,22.47755,1099.0525
2025-08-10 11:00:00,-26.860001,-200.464245,,,,,,,1067.29161,912.64995,1979.94156,2066.8375127500003,1.1,61.5717,23.46525,0.19457175,0.839431,,864.54525,48.1047,13.39161,1053.9
2025-08-10 12:00:00,-38.139999,-284.650255,,,,,,,1089.3761175,934.024225,2023.4003425,2111.96666275,1.125,61.187725,25.774975,0.182731,0.85838925,,884.4755,49.548725000000005,9.3386175,1080.0375
2025-08-10 13:00:00,-19.610001,-146.35532,,,,,,,1144.938175,949.89935,2094.837525,2177.708824,1.1875,61.493050000000004,19.185925,0.1787845,0.8260395,,894.37825,55.521100000000004,17.515675,1127.4225000000001
2025-08-10 14:00:00,-1.21,-9.030593,,,,,,,1412.052225,1095.476425,2507.52865,2573.84910825,0.9966666666666667,44.84505,19.491325,0.16805666666666666,0.85804075,1.01,1038.8495,56.626925,90.30472499999999,1321.7475
2025-08-10 15:00:00,2.13,15.896829,,,,,,,2055.34925,1374.6261,3429.9753499999997,3654.397075,2.6125,175.06375,45.658725000000004,0.17110175,0.91564825,,1314.3775,60.248599999999996,454.94425,1600.405
2025-08-10 16:00:00,78.860001,588.555845,,,,,,,2375.6482499999997,1019.487475,3395.135725,3625.03650775,2.8225,149.524,69.027625,0.174837,8.39553,,960.8489999999999,58.638475,786.2607499999999,1589.3875
2025-08-10 17:00:00,108.050003,806.409587,,,,,,,2006.403,433.941825,2440.344825,2597.6548470000002,1.6525,131.38,23.301475,0.165816,0.851685,,378.11875,55.823075,715.483,1290.92
2025-08-10 18:00:00,118.949997,887.759513,,,,,,,1584.10225,139.27505,1723.3773,1884.4798015,1.495,133.71474999999998,22.788024999999998,0.163604,2.6861224999999997,1.02,83.73032500000001,55.544725,664.58275,919.5195
2025-08-10 19:00:00,122.449997,913.881063,,,,,,,1270.4425,60.68568,1331.1281800000002,1513.51788475,1.7225000000000001,136.01125,43.393275,0.1566535,0.85352625,1.01,4.930955,55.754725,608.9435,661.499
2025-08-10 20:00:00,106.980003,798.423856,,,,,,,1091.73725,57.07005225,1148.8073022499998,1281.5826299999999,1.5375,103.879,26.354425,0.15198525000000002,0.8524175,,1.25650225,55.813550000000006,495.885,595.8522499999999
2025-08-10 21:00:00,98.900002,738.120385,,,,,,,866.829,56.64618,923.47518,1022.6194915,1.525,76.73819999999999,20.621125,0.15563425,0.86685225,,0.069205,56.576975000000004,377.28425000000004,489.54475
2025-08-10 22:00:00,99.82,744.966642,,,,,,,646.2555,56.9818535,703.2373535,831.7233757500001,1.7025,62.745799999999996,54.506475,0.1554065,9.12584075,1.0,0.7134035000000001,56.26845,297.887,348.36850000000004
2025-08-10 23:00:00,91.970001,686.381314,,,,,,,589.34725,56.907982,646.255232,761.11976025,1.5099999999999998,65.63135,46.2149,0.15806325,1.475215,1.01,0.29508199999999996,56.612899999999996,308.264,281.08325
2025-08-11 00:00:00,87.440002,652.573479,,,,,,,730.10625,58.2049125,788.3111625,857.9605425,1.395,57.0012,10.181000000000001,0.15714675,0.86003325,1.0033333333333332,1.6788375,56.526075,318.12424999999996,411.98199999999997
2025-08-11 01:00:00,85.190002,635.781504,,,,,,,734.74875,57.138073750000004,791.8868237500001,863.73882675,1.4449999999999998,57.674375,12.48084,0.15641866666666668,0.856974,,0.83764875,56.300425000000004,308.7605,425.98825
